InvoiceDate,ProductID,Description,Brand,Category,SubCategory,UnitPrice,PriceRange,ImageURL,Specifications
2026-02-07 15:26:54,19,Voltas 1.5 Ton 3 Star Inverter,Voltas,Air Conditioners,Air Conditioner,29999.99,Mid-Range,https://images.unsplash.com/photo-1631545806609-770f2c8fd89e?w=400,"{""Capacity"": ""1.5 Ton (5.0 kW)"", ""Type"": ""Split AC"", ""Energy Rating"": ""3 Star"", ""Technology"": ""Inverter"", ""Cooling Area"": ""Up to 150 sq ft"", ""Refrigerant"": ""R32"", ""Filters"": ""Anti-Dust Filter"", ""Copper Coil"": ""Yes"", ""Smart Features"": ""No"", ""Dimensions"": ""84 x 30 x 22 cm"", ""Weight"": ""9.5 kg""}"
2025-10-19 15:26:54,1,Apple iPhone 15 Pro Max,Apple,Smartphones,Smartphone,155331.91,Ultra-Premium,https://images.unsplash.com/photo-1696446702183-cbd0c7a8b6f2?w=400,"{""Display"": ""6.7\"" Super Retina XDR OLED"", ""Processor"": ""A17 Pro Bionic"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Camera"": ""48MP + 12MP + 12MP"", ""Front Camera"": ""12MP TrueDepth"", ""Battery"": ""4422 mAh"", ""OS"": ""iOS 17"", ""Color"": ""Natural Titanium"", ""5G"": ""Yes""}"
2025-12-13 15:26:54,21,Bosch 8 Kg Fully Automatic,Bosch,Washing Machines,Washing Machine,39767.73,Mid-Range,https://images.unsplash.com/photo-1604335399105-a0c585fd81a1?w=400,"{""Capacity"": ""8 Kg"", ""Type"": ""Front Load"", ""Energy Rating"": ""5 Star"", ""Motor"": ""EcoSilence Drive"", ""Wash Programs"": ""15"", ""Spin Speed"": ""1400 RPM"", ""Display"": ""LED"", ""Smart Features"": ""ActiveWater Plus"", ""Dimensions"": ""60 x 59 x 85 cm"", ""Weight"": ""69 kg"", ""Color"": ""Silver""}"
2025-11-27 15:26:54,8,Dell XPS 15 9530,Dell,Laptops,Laptop,170410.52,Ultra-Premium,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=400,"{""Display"": ""15.6\"" 4K OLED Touch"", ""Processor"": ""Intel Core i7-13700H"", ""RAM"": ""16GB DDR5"", ""Storage"": ""512GB NVMe SSD"", ""Graphics"": ""NVIDIA RTX 4050 6GB"", ""Battery"": ""86Wh, 12 hours"", ""Weight"": ""1.86 kg"", ""OS"": ""Windows 11 Pro"", ""Ports"": ""2x Thunderbolt 4, USB-C, SD card"", ""Color"": ""Platinum Silver""}"
2025-10-16 15:26:54,2,Samsung Galaxy S24 Ultra,Samsung,Smartphones,Smartphone,129423.89,Ultra-Premium,https://images.unsplash.com/photo-1610945415295-d9bbf067e59c?w=400,"{""Display"": ""6.8\"" Dynamic AMOLED 2X"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Camera"": ""200MP + 50MP + 12MP + 10MP"", ""Front Camera"": ""12MP"", ""Battery"": ""5000 mAh"", ""OS"": ""Android 14"", ""Color"": ""Titanium Gray"", ""5G"": ""Yes""}"
2025-11-06 15:26:54,4,OnePlus 12,OnePlus,Smartphones,Smartphone,61626.28,Premium,https://images.unsplash.com/photo-1511707171634-5f897ff02aa9?w=400,"{""Display"": ""6.82\"" AMOLED"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""16GB"", ""Storage"": ""256GB"", ""Camera"": ""50MP + 64MP + 48MP"", ""Front Camera"": ""32MP"", ""Battery"": ""5400 mAh"", ""OS"": ""Android 14"", ""Color"": ""Flowy Emerald"", ""5G"": ""Yes""}"
2025-11-15 15:26:54,20,LG 7 Kg Front Load,LG,Washing Machines,Washing Machine,36626.49,Mid-Range,https://images.unsplash.com/photo-1626806787461-102c1bfaaea1?w=400,"{""Capacity"": ""7 Kg"", ""Type"": ""Front Load"", ""Energy Rating"": ""5 Star"", ""Motor"": ""Direct Drive"", ""Wash Programs"": ""14"", ""Spin Speed"": ""1400 RPM"", ""Display"": ""LED"", ""Smart Features"": ""Wi-Fi, ThinQ App"", ""Dimensions"": ""60 x 56 x 85 cm"", ""Weight"": ""62 kg"", ""Color"": ""Middle Black""}"
2025-11-18 15:26:54,2,Samsung Galaxy S24 Ultra,Samsung,Smartphones,Smartphone,133210.56,Ultra-Premium,https://images.unsplash.com/photo-1610945415295-d9bbf067e59c?w=400,"{""Display"": ""6.8\"" Dynamic AMOLED 2X"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Camera"": ""200MP + 50MP + 12MP + 10MP"", ""Front Camera"": ""12MP"", ""Battery"": ""5000 mAh"", ""OS"": ""Android 14"", ""Color"": ""Titanium Gray"", ""5G"": ""Yes""}"
2026-02-14 15:26:54,21,Bosch 8 Kg Fully Automatic,Bosch,Washing Machines,Washing Machine,36546.41,Mid-Range,https://images.unsplash.com/photo-1604335399105-a0c585fd81a1?w=400,"{""Capacity"": ""8 Kg"", ""Type"": ""Front Load"", ""Energy Rating"": ""5 Star"", ""Motor"": ""EcoSilence Drive"", ""Wash Programs"": ""15"", ""Spin Speed"": ""1400 RPM"", ""Display"": ""LED"", ""Smart Features"": ""ActiveWater Plus"", ""Dimensions"": ""60 x 59 x 85 cm"", ""Weight"": ""69 kg"", ""Color"": ""Silver""}"
2025-12-20 15:26:54,12,"Samsung 55"" Neo QLED 4K QN90C",Samsung,Televisions,Television,128998.83,Ultra-Premium,https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400,"{""Screen Size"": ""55 inches"", ""Resolution"": ""4K UHD (3840x2160)"", ""Display Type"": ""Neo QLED"", ""Refresh Rate"": ""120Hz"", ""HDR"": ""HDR10+, HLG"", ""Smart TV"": ""Tizen OS"", ""Ports"": ""4x HDMI 2.1, 2x USB"", ""Audio"": ""60W Dolby Atmos"", ""Dimensions"": ""122.8 x 70.5 x 2.6 cm"", ""Weight"": ""17.8 kg""}"
2025-09-18 15:26:54,7,"MacBook Pro 14"" M3 Pro",Apple,Laptops,Laptop,172922.62,Ultra-Premium,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?w=400,"{""Display"": ""14.2\"" Liquid Retina XDR"", ""Processor"": ""Apple M3 Pro"", ""RAM"": ""18GB Unified"", ""Storage"": ""512GB SSD"", ""Graphics"": ""14-core GPU"", ""Battery"": ""70Wh, 18 hours"", ""Weight"": ""1.55 kg"", ""OS"": ""macOS Sonoma"", ""Ports"": ""3x Thunderbolt 4, HDMI, SD card"", ""Color"": ""Space Black""}"
2025-09-28 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,91279.98,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
2025-12-11 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,89941.5,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
2026-01-30 15:26:54,7,"MacBook Pro 14"" M3 Pro",Apple,Laptops,Laptop,175065.53,Ultra-Premium,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?w=400,"{""Display"": ""14.2\"" Liquid Retina XDR"", ""Processor"": ""Apple M3 Pro"", ""RAM"": ""18GB Unified"", ""Storage"": ""512GB SSD"", ""Graphics"": ""14-core GPU"", ""Battery"": ""70Wh, 18 hours"", ""Weight"": ""1.55 kg"", ""OS"": ""macOS Sonoma"", ""Ports"": ""3x Thunderbolt 4, HDMI, SD card"", ""Color"": ""Space Black""}"
2025-08-24 15:26:54,10,HP Spectre x360 14,HP,Laptops,Laptop,137698.32,Ultra-Premium,https://images.unsplash.com/photo-1525547719571-a2d4ac8945e2?w=400,"{""Display"": ""13.5\"" 3K2K OLED Touch"", ""Processor"": ""Intel Core i7-1355U"", ""RAM"": ""16GB LPDDR4x"", ""Storage"": ""1TB SSD"", ""Graphics"": ""Intel Iris Xe"", ""Battery"": ""66Wh, 15 hours"", ""Weight"": ""1.39 kg"", ""OS"": ""Windows 11 Home"", ""Ports"": ""2x Thunderbolt 4, USB-A, microSD"", ""Color"": ""Nightfall Black""}"
2025-09-11 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,90747.84,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
2025-08-22 15:26:54,1,Apple iPhone 15 Pro Max,Apple,Smartphones,Smartphone,156226.88,Ultra-Premium,https://images.unsplash.com/photo-1696446702183-cbd0c7a8b6f2?w=400,"{""Display"": ""6.7\"" Super Retina XDR OLED"", ""Processor"": ""A17 Pro Bionic"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Camera"": ""48MP + 12MP + 12MP"", ""Front Camera"": ""12MP TrueDepth"", ""Battery"": ""4422 mAh"", ""OS"": ""iOS 17"", ""Color"": ""Natural Titanium"", ""5G"": ""Yes""}"
2025-10-16 15:26:54,4,OnePlus 12,OnePlus,Smartphones,Smartphone,61224.76,Premium,https://images.unsplash.com/photo-1511707171634-5f897ff02aa9?w=400,"{""Display"": ""6.82\"" AMOLED"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""16GB"", ""Storage"": ""256GB"", ""Camera"": ""50MP + 64MP + 48MP"", ""Front Camera"": ""32MP"", ""Battery"": ""5400 mAh"", ""OS"": ""Android 14"", ""Color"": ""Flowy Emerald"", ""5G"": ""Yes""}"
2025-11-16 15:26:54,17,Whirlpool 265L Frost Free,Whirlpool,Refrigerators,Refrigerator,29909.46,Mid-Range,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""265 Liters"", ""Type"": ""Double Door"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""6th Sense IntelliFresh"", ""Inverter"": ""Intellisense Inverter"", ""Ice Maker"": ""Manual"", ""Water Dispenser"": ""No"", ""Shelves"": ""Toughened Glass"", ""Dimensions"": ""61 x 64 x 166 cm"", ""Weight"": ""68 kg"", ""Color"": ""Alpha Steel""}"
2025-10-17 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,87511.14,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
2025-10-01 15:26:54,11,ASUS ROG Zephyrus G14,ASUS,Laptops,Laptop,169579.87,Ultra-Premium,https://images.unsplash.com/photo-1603302576837-37561b2e2302?w=400,"{""Display"": ""14\"" 2.5K 165Hz"", ""Processor"": ""AMD Ryzen 9 7940HS"", ""RAM"": ""32GB DDR5"", ""Storage"": ""1TB SSD"", ""Graphics"": ""NVIDIA RTX 4060 8GB"", ""Battery"": ""76Wh, 10 hours"", ""Weight"": ""1.65 kg"", ""OS"": ""Windows 11 Home"", ""Ports"": ""2x USB-C, 2x USB-A, HDMI"", ""Color"": ""Eclipse Gray""}"
2026-02-09 15:26:54,3,Google Pixel 8 Pro,Google,Smartphones,Smartphone,91158.21,Premium,https://images.unsplash.com/photo-1598327105666-5b89351aff97?w=400,"{""Display"": ""6.7\"" LTPO OLED"", ""Processor"": ""Google Tensor G3"", ""RAM"": ""12GB"", ""Storage"": ""128GB"", ""Camera"": ""50MP + 48MP + 48MP"", ""Front Camera"": ""10.5MP"", ""Battery"": ""5050 mAh"", ""OS"": ""Android 14"", ""Color"": ""Obsidian"", ""5G"": ""Yes""}"
2025-12-20 15:26:54,18,Daikin 1.5 Ton 5 Star Inverter,Daikin,Air Conditioners,Air Conditioner,39640.24,Mid-Range,https://images.unsplash.com/photo-1585771724684-38269d6639fd?w=400,"{""Capacity"": ""1.5 Ton (5.2 kW)"", ""Type"": ""Split AC"", ""Energy Rating"": ""5 Star"", ""Technology"": ""Inverter"", ""Cooling Area"": ""Up to 180 sq ft"", ""Refrigerant"": ""R32"", ""Filters"": ""PM 2.5 Filter"", ""Copper Coil"": ""Yes"", ""Smart Features"": ""Wi-Fi, Alexa"", ""Dimensions"": ""87 x 30 x 24 cm"", ""Weight"": ""11 kg""}"
2025-11-21 15:26:54,13,"LG 65"" OLED evo C3",LG,Televisions,Television,170500.84,Ultra-Premium,https://images.unsplash.com/photo-1593784991095-a205069470b6?w=400,"{""Screen Size"": ""65 inches"", ""Resolution"": ""4K UHD (3840x2160)"", ""Display Type"": ""OLED evo"", ""Refresh Rate"": ""120Hz"", ""HDR"": ""Dolby Vision IQ, HDR10, HLG"", ""Smart TV"": ""webOS 23"", ""Ports"": ""4x HDMI 2.1, 3x USB"", ""Audio"": ""40W Dolby Atmos"", ""Dimensions"": ""144.2 x 82.8 x 4.6 cm"", ""Weight"": ""22.3 kg""}"
2025-10-08 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,91107.96,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
2026-02-13 15:26:54,16,LG 687L InstaView Door-in-Door,LG,Refrigerators,Refrigerator,120463.51,Ultra-Premium,https://images.unsplash.com/photo-1584568694244-14fbdf83bd30?w=400,"{""Capacity"": ""687 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""4 Star"", ""Cooling Technology"": ""Linear Cooling"", ""Inverter"": ""Smart Inverter"", ""Ice Maker"": ""Yes (Ice & Water)"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""SpillProtector Glass"", ""Dimensions"": ""91.2 x 73.8 x 179 cm"", ""Weight"": ""135 kg"", ""Color"": ""Noble Steel""}"
2026-01-14 15:26:54,17,Whirlpool 265L Frost Free,Whirlpool,Refrigerators,Refrigerator,29588.78,Mid-Range,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""265 Liters"", ""Type"": ""Double Door"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""6th Sense IntelliFresh"", ""Inverter"": ""Intellisense Inverter"", ""Ice Maker"": ""Manual"", ""Water Dispenser"": ""No"", ""Shelves"": ""Toughened Glass"", ""Dimensions"": ""61 x 64 x 166 cm"", ""Weight"": ""68 kg"", ""Color"": ""Alpha Steel""}"
2025-10-28 15:26:54,4,OnePlus 12,OnePlus,Smartphones,Smartphone,57592.89,Premium,https://images.unsplash.com/photo-1511707171634-5f897ff02aa9?w=400,"{""Display"": ""6.82\"" AMOLED"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""16GB"", ""Storage"": ""256GB"", ""Camera"": ""50MP + 64MP + 48MP"", ""Front Camera"": ""32MP"", ""Battery"": ""5400 mAh"", ""OS"": ""Android 14"", ""Color"": ""Flowy Emerald"", ""5G"": ""Yes""}"
2025-11-08 15:26:54,13,"LG 65"" OLED evo C3",LG,Televisions,Television,175054.22,Ultra-Premium,https://images.unsplash.com/photo-1593784991095-a205069470b6?w=400,"{""Screen Size"": ""65 inches"", ""Resolution"": ""4K UHD (3840x2160)"", ""Display Type"": ""OLED evo"", ""Refresh Rate"": ""120Hz"", ""HDR"": ""Dolby Vision IQ, HDR10, HLG"", ""Smart TV"": ""webOS 23"", ""Ports"": ""4x HDMI 2.1, 3x USB"", ""Audio"": ""40W Dolby Atmos"", ""Dimensions"": ""144.2 x 82.8 x 4.6 cm"", ""Weight"": ""22.3 kg""}"
2026-02-05 15:26:54,9,Lenovo ThinkPad X1 Carbon Gen 11,Lenovo,Laptops,Laptop,121128.7,Ultra-Premium,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=400,"{""Display"": ""14\"" 2.8K OLED"", ""Processor"": ""Intel Core i7-1355U"", ""RAM"": ""16GB LPDDR5"", ""Storage"": ""512GB SSD"", ""Graphics"": ""Intel Iris Xe"", ""Battery"": ""57Wh, 16 hours"", ""Weight"": ""1.12 kg"", ""OS"": ""Windows 11 Pro"", ""Ports"": ""2x Thunderbolt 4, 2x USB-A, HDMI"", ""Color"": ""Black""}"
2025-11-18 15:26:54,11,ASUS ROG Zephyrus G14,ASUS,Laptops,Laptop,168256.98,Ultra-Premium,https://images.unsplash.com/photo-1603302576837-37561b2e2302?w=400,"{""Display"": ""14\"" 2.5K 165Hz"", ""Processor"": ""AMD Ryzen 9 7940HS"", ""RAM"": ""32GB DDR5"", ""Storage"": ""1TB SSD"", ""Graphics"": ""NVIDIA RTX 4060 8GB"", ""Battery"": ""76Wh, 10 hours"", ""Weight"": ""1.65 kg"", ""OS"": ""Windows 11 Home"", ""Ports"": ""2x USB-C, 2x USB-A, HDMI"", ""Color"": ""Eclipse Gray""}"
2025-11-21 15:26:54,9,Lenovo ThinkPad X1 Carbon Gen 11,Lenovo,Laptops,Laptop,133215.45,Ultra-Premium,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed?w=400,"{""Display"": ""14\"" 2.8K OLED"", ""Processor"": ""Intel Core i7-1355U"", ""RAM"": ""16GB LPDDR5"", ""Storage"": ""512GB SSD"", ""Graphics"": ""Intel Iris Xe"", ""Battery"": ""57Wh, 16 hours"", ""Weight"": ""1.12 kg"", ""OS"": ""Windows 11 Pro"", ""Ports"": ""2x Thunderbolt 4, 2x USB-A, HDMI"", ""Color"": ""Black""}"
2025-09-15 15:26:54,18,Daikin 1.5 Ton 5 Star Inverter,Daikin,Air Conditioners,Air Conditioner,44146.39,Mid-Range,https://images.unsplash.com/photo-1585771724684-38269d6639fd?w=400,"{""Capacity"": ""1.5 Ton (5.2 kW)"", ""Type"": ""Split AC"", ""Energy Rating"": ""5 Star"", ""Technology"": ""Inverter"", ""Cooling Area"": ""Up to 180 sq ft"", ""Refrigerant"": ""R32"", ""Filters"": ""PM 2.5 Filter"", ""Copper Coil"": ""Yes"", ""Smart Features"": ""Wi-Fi, Alexa"", ""Dimensions"": ""87 x 30 x 24 cm"", ""Weight"": ""11 kg""}"
2026-01-14 15:26:54,10,HP Spectre x360 14,HP,Laptops,Laptop,136297.31,Ultra-Premium,https://images.unsplash.com/photo-1525547719571-a2d4ac8945e2?w=400,"{""Display"": ""13.5\"" 3K2K OLED Touch"", ""Processor"": ""Intel Core i7-1355U"", ""RAM"": ""16GB LPDDR4x"", ""Storage"": ""1TB SSD"", ""Graphics"": ""Intel Iris Xe"", ""Battery"": ""66Wh, 15 hours"", ""Weight"": ""1.39 kg"", ""OS"": ""Windows 11 Home"", ""Ports"": ""2x Thunderbolt 4, USB-A, microSD"", ""Color"": ""Nightfall Black""}"
2025-09-02 15:26:54,10,HP Spectre x360 14,HP,Laptops,Laptop,138458.05,Ultra-Premium,https://images.unsplash.com/photo-1525547719571-a2d4ac8945e2?w=400,"{""Display"": ""13.5\"" 3K2K OLED Touch"", ""Processor"": ""Intel Core i7-1355U"", ""RAM"": ""16GB LPDDR4x"", ""Storage"": ""1TB SSD"", ""Graphics"": ""Intel Iris Xe"", ""Battery"": ""66Wh, 15 hours"", ""Weight"": ""1.39 kg"", ""OS"": ""Windows 11 Home"", ""Ports"": ""2x Thunderbolt 4, USB-A, microSD"", ""Color"": ""Nightfall Black""}"
2025-11-14 15:26:54,16,LG 687L InstaView Door-in-Door,LG,Refrigerators,Refrigerator,116320.45,Ultra-Premium,https://images.unsplash.com/photo-1584568694244-14fbdf83bd30?w=400,"{""Capacity"": ""687 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""4 Star"", ""Cooling Technology"": ""Linear Cooling"", ""Inverter"": ""Smart Inverter"", ""Ice Maker"": ""Yes (Ice & Water)"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""SpillProtector Glass"", ""Dimensions"": ""91.2 x 73.8 x 179 cm"", ""Weight"": ""135 kg"", ""Color"": ""Noble Steel""}"
2026-01-20 15:26:54,17,Whirlpool 265L Frost Free,Whirlpool,Refrigerators,Refrigerator,29051.78,Mid-Range,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""265 Liters"", ""Type"": ""Double Door"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""6th Sense IntelliFresh"", ""Inverter"": ""Intellisense Inverter"", ""Ice Maker"": ""Manual"", ""Water Dispenser"": ""No"", ""Shelves"": ""Toughened Glass"", ""Dimensions"": ""61 x 64 x 166 cm"", ""Weight"": ""68 kg"", ""Color"": ""Alpha Steel""}"
2025-11-24 15:26:54,20,LG 7 Kg Front Load,LG,Washing Machines,Washing Machine,36769.83,Mid-Range,https://images.unsplash.com/photo-1626806787461-102c1bfaaea1?w=400,"{""Capacity"": ""7 Kg"", ""Type"": ""Front Load"", ""Energy Rating"": ""5 Star"", ""Motor"": ""Direct Drive"", ""Wash Programs"": ""14"", ""Spin Speed"": ""1400 RPM"", ""Display"": ""LED"", ""Smart Features"": ""Wi-Fi, ThinQ App"", ""Dimensions"": ""60 x 56 x 85 cm"", ""Weight"": ""62 kg"", ""Color"": ""Middle Black""}"
2025-11-02 15:26:54,14,"Sony 55"" Bravia XR A80L OLED",Sony,Televisions,Television,128413.87,Ultra-Premium,https://images.unsplash.com/photo-1593359677879-a4bb92f829d1?w=400,"{""Screen Size"": ""55 inches"", ""Resolution"": ""4K UHD (3840x2160)"", ""Display Type"": ""OLED"", ""Refresh Rate"": ""120Hz"", ""HDR"": ""Dolby Vision, HDR10, HLG"", ""Smart TV"": ""Google TV"", ""Ports"": ""4x HDMI 2.1, 2x USB"", ""Audio"": ""50W Acoustic Surface Audio+"", ""Dimensions"": ""122.6 x 71.0 x 5.3 cm"", ""Weight"": ""18.5 kg""}"
2025-11-16 15:26:54,2,Samsung Galaxy S24 Ultra,Samsung,Smartphones,Smartphone,128103.22,Ultra-Premium,https://images.unsplash.com/photo-1610945415295-d9bbf067e59c?w=400,"{""Display"": ""6.8\"" Dynamic AMOLED 2X"", ""Processor"": ""Snapdragon 8 Gen 3"", ""RAM"": ""12GB"", ""Storage"": ""256GB"", ""Camera"": ""200MP + 50MP + 12MP + 10MP"", ""Front Camera"": ""12MP"", ""Battery"": ""5000 mAh"", ""OS"": ""Android 14"", ""Color"": ""Titanium Gray"", ""5G"": ""Yes""}"
2025-08-21 15:26:54,19,Voltas 1.5 Ton 3 Star Inverter,Voltas,Air Conditioners,Air Conditioner,33950.25,Mid-Range,https://images.unsplash.com/photo-1631545806609-770f2c8fd89e?w=400,"{""Capacity"": ""1.5 Ton (5.0 kW)"", ""Type"": ""Split AC"", ""Energy Rating"": ""3 Star"", ""Technology"": ""Inverter"", ""Cooling Area"": ""Up to 150 sq ft"", ""Refrigerant"": ""R32"", ""Filters"": ""Anti-Dust Filter"", ""Copper Coil"": ""Yes"", ""Smart Features"": ""No"", ""Dimensions"": ""84 x 30 x 22 cm"", ""Weight"": ""9.5 kg""}"
2025-09-21 15:26:54,13,"LG 65"" OLED evo C3",LG,Televisions,Television,182411.45,Ultra-Premium,https://images.unsplash.com/photo-1593784991095-a205069470b6?w=400,"{""Screen Size"": ""65 inches"", ""Resolution"": ""4K UHD (3840x2160)"", ""Display Type"": ""OLED evo"", ""Refresh Rate"": ""120Hz"", ""HDR"": ""Dolby Vision IQ, HDR10, HLG"", ""Smart TV"": ""webOS 23"", ""Ports"": ""4x HDMI 2.1, 3x USB"", ""Audio"": ""40W Dolby Atmos"", ""Dimensions"": ""144.2 x 82.8 x 4.6 cm"", ""Weight"": ""22.3 kg""}"
2026-01-14 15:26:54,8,Dell XPS 15 9530,Dell,Laptops,Laptop,149808.75,Ultra-Premium,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=400,"{""Display"": ""15.6\"" 4K OLED Touch"", ""Processor"": ""Intel Core i7-13700H"", ""RAM"": ""16GB DDR5"", ""Storage"": ""512GB NVMe SSD"", ""Graphics"": ""NVIDIA RTX 4050 6GB"", ""Battery"": ""86Wh, 12 hours"", ""Weight"": ""1.86 kg"", ""OS"": ""Windows 11 Pro"", ""Ports"": ""2x Thunderbolt 4, USB-C, SD card"", ""Color"": ""Platinum Silver""}"
2026-02-02 15:26:54,21,Bosch 8 Kg Fully Automatic,Bosch,Washing Machines,Washing Machine,37047.43,Mid-Range,https://images.unsplash.com/photo-1604335399105-a0c585fd81a1?w=400,"{""Capacity"": ""8 Kg"", ""Type"": ""Front Load"", ""Energy Rating"": ""5 Star"", ""Motor"": ""EcoSilence Drive"", ""Wash Programs"": ""15"", ""Spin Speed"": ""1400 RPM"", ""Display"": ""LED"", ""Smart Features"": ""ActiveWater Plus"", ""Dimensions"": ""60 x 59 x 85 cm"", ""Weight"": ""69 kg"", ""Color"": ""Silver""}"
2026-01-14 15:26:54,1,Apple iPhone 15 Pro Max,Apple,Smartphones,Smartphone,141651.66,Ultra-Premium,https://images.unsplash.com/photo-1696446702183-cbd0c7a8b6f2?w=400,"{""Display"": ""6.7\"" Super Retina XDR OLED"", ""Processor"": ""A17 Pro Bionic"", ""RAM"": ""8GB"", ""Storage"": ""256GB"", ""Camera"": ""48MP + 12MP + 12MP"", ""Front Camera"": ""12MP TrueDepth"", ""Battery"": ""4422 mAh"", ""OS"": ""iOS 17"", ""Color"": ""Natural Titanium"", ""5G"": ""Yes""}"
2025-12-25 15:26:54,15,Samsung 594L Side-by-Side,Samsung,Refrigerators,Refrigerator,92208.49,Premium,https://images.unsplash.com/photo-1571175443880-49e1d25b2bc5?w=400,"{""Capacity"": ""594 Liters"", ""Type"": ""Side-by-Side"", ""Energy Rating"": ""3 Star"", ""Cooling Technology"": ""Twin Cooling Plus"", ""Inverter"": ""Digital Inverter"", ""Ice Maker"": ""Yes"", ""Water Dispenser"": ""Yes"", ""Shelves"": ""Tempered Glass"", ""Dimensions"": ""91.2 x 71.6 x 178.9 cm"", ""Weight"": ""110 kg"", ""Color"": ""Refined Inox""}"
